id,band,name,domain,website,linkedin,founded,revenue,revenue_num,growth_12m,growth_24m,phone,public,exchange,naics,sic
"67ab22c9f423a8001938b1bf","11-50","Aldhafra Resort, Vignette Collection, by IHG","aldhafraresort.com","http://www.aldhafraresort.com","http://www.linkedin.com/company/aldhafra-resort",2025,,0.0,0.1153846153846154,28.0,"+971 2 656 2512",,,"72111","7011"
"67a5cecbb1c57b0198b5cbb3","1-10","Denerys LLC","denerys.com","http://www.denerys.com","http://www.linkedin.com/company/denerys-llc",,,0.0,-0.5,,,,,"56131","7361"
"67a192fcba893d000137c509","1-10","vXglobal.co","vxglobal.co","http://www.vxglobal.co","http://www.linkedin.com/company/vxglobal-co",,,0.0,0.0,,"(058) 588-4256",,,"54161","8999"
"679b5021e393df01b0c94db2","11-50","Autorun - OMODA JAECOO Dubai","omodajaecoo-dubai.ae","http://www.omodajaecoo-dubai.ae","http://www.linkedin.com/company/omodajaecoo-dubai",2024,,0.0,1.125,,"+971 800 2886786",,,"4413","5511"
"6798b2096401630001f13ab3","1-10","JYOTI PLACEMENTS SERVCE","jyotiplacement.com","http://www.jyotiplacement.com","http://www.linkedin.com/company/jyoti-placements-servce",2019,,0.0,0.0,0.0,,,,"56131","7361"
"678ce378b798fc000122f7c6","1-10","ZSR Middle East - Luxury Real Estate Company in Abu Dhabi","zsrmiddleeast.com","http://www.zsrmiddleeast.com","http://www.linkedin.com/company/zsr-real-estate-and-general-maintenance",2024,,0.0,1.0,5.0,,,,"53112","6531"
"678cdb003ea2e900018e3bf3","1-10","Pure Professionals Group","pureprofessionalsgroup.com","http://www.pureprofessionalsgroup.com","http://www.linkedin.com/company/pure-professionals-group",2024,,0.0,0.0,,"+971 50 359 0580",,,"56131","8742"
"678c4f447920340001d8e12d","1-10","DEAL Holdings","deal.holdings","http://www.deal.holdings","http://www.linkedin.com/company/dealholdings",2018,,0.0,9.0,,,,,"53112","6531"
"6784af9d7ab0b902ce514e50","1-10","SportsGulf Magazine","sportsandgulf.ae","http://www.sportsandgulf.ae","http://www.linkedin.com/company/sportsandgulf",2025,,0.0,0.0,2.0,,,,"519","2711"
"677cd7118781b4000167d282","1-10","Lux Renov8 & Fitout","luxrenov8.ae","http://www.luxrenov8.ae","http://www.linkedin.com/company/luxrenov8",2020,,0.0,0.0,0.5,"+971 52 830 8245",,,"23611","1542"
"67626c5f3a275901b0a6b65d","1-10","Lacasa Living","lacasaliving.ae","http://www.lacasaliving.ae","http://www.linkedin.com/company/lacasaliving",,,0.0,1.5,,"+971 4 447 5444",,,"53111","6531"
"676048bf1867c901b1ffed20","11-50","Nabat","nabat.ai","http://www.nabat.ai","http://www.linkedin.com/company/nabatai",,,0.0,3.5,17.0,,,,"54169",""
"675a1a12959f63019843510a","11-50","GenBio AI","genbio.ai","http://www.genbio.ai","http://www.linkedin.com/company/genbioai",2024,,0.0,0.5,13.0,"+1 408-647-3806",,,"54171","8731"
"67568f7ef05f7601b13e8302","1-10","Rakhat Construction","rakhatconstruction.com","http://www.rakhatconstruction.com","http://www.linkedin.com/company/rakhat-construction",2021,,0.0,0.25,1.5,"+971 4 297 5255",,,"23621","1542"
"675350ba4d586f01b000c2b7","11-50","Kamani Living","kamaniliving.com","http://www.kamaniliving.com","http://www.linkedin.com/company/kamani-living",2024,,0.0,0.8571428571428571,38.0,"+971 54 475 5888",,,"",""
"6751185654016d01b1bf918b","1-10","ZANE Developments","zane.ae","http://www.zane.ae","http://www.linkedin.com/company/zane-developments",2023,,0.0,0.5,8.0,"+971 58 888 8652",,,"53111","6531"
"674d69d35a07f8053ae72065","11-50","Idealz Holding","idealzholding.com","http://www.idealzholding.com","http://www.linkedin.com/company/idealz-holding",2016,,0.0,0.2142857142857143,0.4166666666666667,"+971 800 4947998",,,"54161","7389"
"6746cb0df9c77c00018e6fef","1-10","VOLTAN","voltantechnology.com","http://www.voltantechnology.com","http://www.linkedin.com/company/voltan-technology-limited",2022,,0.0,0.6666666666666666,4.0,,,,"",""
"6746019cf85cc601b01181b0","1-10","Tandem Interim","tandem-interim.com","http://www.tandem-interim.com","http://www.linkedin.com/company/tandem-interim",,,0.0,-0.2,,"+1 408-890-2178",,,"56132","7363"
"67428ef639c67300012e32db","1-10","TechChain Talent","techchaintalent.xyz","http://www.techchaintalent.xyz","http://www.linkedin.com/company/techchain-talent",2025,,0.0,0.0,0.0,,,,"54161","7361"
"67416f7c7851990001357fec","1-10","ProjecTTech المملكة العربية السعودية SAUDI ARABIA","projecttech.fr","http://www.projecttech.fr","http://www.linkedin.com/company/project-tech-saudi-arabia",2012,,0.0,,,,,,"54133","8711"
"673ac9586b8beb02ce817cbf","11-50","QuantumGate","quantumgate.ae","http://www.quantumgate.ae","http://www.linkedin.com/company/quantumgate-uae",2024,,0.0,1.636363636363636,,,,,"",""
"67247c8b5300bf0001261590","1-10","Max Accelerate Technology Group","maxaccelerate.com","http://www.maxaccelerate.com","http://www.linkedin.com/company/max-accelerate",,,0.0,,,,,,"54151","7375"
"6720809e3ab8c100010e9ebe","1-10","Ecstasy Holding","ecstasyholding.com","http://www.ecstasyholding.com","http://www.linkedin.com/company/ecstasy-holding",2024,,0.0,0.5,5.0,,,,"53121","6799"
"6718ccf41bf8da00011799f9","1-10","Spark Integrated Services","sparkintegrated.ae","http://www.sparkintegrated.ae","http://www.linkedin.com/company/spark-integrated-services-uae",2023,,0.0,0.2,1.0,,,,"",""
"6718c495473a1c0001257c7f","11-50","Republica Investment LLC","republica-ltd.com","http://www.republica-ltd.com","http://www.linkedin.com/company/republica-investment-llc",,,0.0,2.0,6.5,,,,"5239","6799"
"6718be363eb8890001c897dd","1-10","ChatGPT Jobs","chatgpt-jobs.com","http://www.chatgpt-jobs.com","http://www.linkedin.com/company/chatgpt-jobs-all",2024,,0.0,0.0,,,,,"54151","7375"
"6705261b471443050c4a937c","11-50","Smart Bricks","smart-bricks.com","http://www.smart-bricks.com","http://www.linkedin.com/company/smart-bricks",2024,,0.0,2.25,5.5,"+971 58 808 2302",,,"53121","6799"
"6704ba2c76e6730001b59512","1-10","Malea Partners","maleapartners.com","http://www.maleapartners.com","http://www.linkedin.com/company/maleapartners",2024,,0.0,0.0,,"+971 58 512 7930",,,"56131","7361"
"66fcc50345be1c00016da852","1-10","Grand Mirage Ghana","grandmirage.com.gh","http://www.grandmirage.com.gh","http://www.linkedin.com/company/grand-mirage",2021,,0.0,0.0,-0.4,"+233 55 001 5555",,,"",""
"66fc49d904b3c703ee95b31b","1-10","UnfoldHR","unfoldhr.com","http://www.unfoldhr.com","http://www.linkedin.com/company/unfoldhr",2024,,0.0,,,,,,"54161","7361"
"66fbe96de64a3301b2137379","1-10","SSG Events","ssg.events","http://www.ssg.events","http://www.linkedin.com/company/ssg-events",,,0.0,-1.0,-1.0,,,,"56192","8299"
"66f3c69f50ad9a01b36a77c7","11-50","SteerAI","steerai.ai","http://www.steerai.ai","http://www.linkedin.com/company/steer-ai",,,0.0,3.5,,"+33 7 61 79 17 42",,,"33639","3731"
"66f2acc6be912402d258ca19","1-10","Scoutr AI","scoutr.ai","http://www.scoutr.ai","http://www.linkedin.com/company/scoutr-ai",2024,,0.0,0.1666666666666667,6.0,,,,"54161","7375"
"66f2a9de4ed46401b2cb9545","1-10","SureSpace","sure-space.com","http://www.sure-space.com","http://www.linkedin.com/company/sure-spacemedia",,,0.0,0.0,,,,,"519","7389"
"66ed219ac9fd2201b3ebf711","51-200","Professional.me","professional.me","http://www.professional.me","http://www.linkedin.com/company/meetprofessionalme",2024,,0.0,0.5555555555555556,6.0,,,,"54161","7361"
"66eaa84f72da8901b2f13963","11-50","BinHendi Holding","binhendiholding.com","http://www.binhendiholding.com","http://www.linkedin.com/company/binhendiholding",,,0.0,0.1851851851851852,0.391304347826087,"+971 56 547 6061",,,"5231","6799"
"66e95c9ba40ce202d3e56e69","1-10","OneStop ESG","onestopesg.com","http://www.onestopesg.com","http://www.linkedin.com/company/onestopesg",2024,,0.0,0.3333333333333333,7.0,,,,"519",""
"66e42d22ad488403f1a7935f","51-200","BEYOND Developments","beyonddevelopments.ae","http://www.beyonddevelopments.ae","http://www.linkedin.com/company/beyonddevelopments",2024,,0.0,0.6279069767441861,14.55555555555556,,,,"53111","6531"
"66e29ccb0a568b0aac02ce9e","51-200","Converge","convergemea.com","http://www.convergemea.com","http://www.linkedin.com/company/convergeconsultants",,,0.0,0.1475409836065574,0.5555555555555556,"+1 859-254-6589",,,"54161","7361"
"66e1f1172b18ef0e66ef2018","11-50","Amali Properties","amaliproperties.com","http://www.amaliproperties.com","http://www.linkedin.com/company/amali-properties",2023,,0.0,1.0,1.75,"+971 58 826 0000",,,"53111","6531"
"66dfedc146d13201b3092dcb","1-10","Marketing Pulse","marketingpulse.ae","http://www.marketingpulse.ae","http://www.linkedin.com/company/marketingpulse-ae",,,0.0,0.0,1.0,"+971 4 267 0447",,,"54161","8742"
"66dc198a1f93ff000138c074","1-10","LatinGulf News","latingulf.ae","http://www.latingulf.ae","http://www.linkedin.com/company/latingulfnews",2023,,0.0,0.0,0.0,,,,"519","2711"
"66dbe3d389c55400011a6fbb","1-10","reelupsid","reelupsid.com","http://www.reelupsid.com","http://www.linkedin.com/company/reelupsid",,,0.0,-0.3333333333333333,1.0,,,,"519","7311"
"66d2ce59f13ced00014a4cdd","51-200","Kanz","ka.nz","http://www.ka.nz","http://www.linkedin.com/company/kanz-co",2023,,0.0,0.0,0.5714285714285714,"+1 646-733-8000",,,"54151","7361"
"66c0a4e967bd8301b3b1ae09","1-10","FuturaX Marketing","futuraxmarketing.com","http://www.futuraxmarketing.com","http://www.linkedin.com/company/futurax-marketing",2022,,0.0,0.0,2.0,"+971 54 778 7723",,,"54181","7311"
"66aafec92266c50001b32452","1-10","SchoolsCompared.com","schoolscompared.com","http://www.schoolscompared.com","http://www.linkedin.com/company/schoolscompared-com",2012,,0.0,0.0,0.0,,,,"61111","8299"
"6690d170330c7c0494968140","11-50","Sky Links Capital Group","skylinkscapital.com","http://www.skylinkscapital.com","http://www.linkedin.com/company/skylinkscapital",,,0.0,0.2307692307692308,4.333333333333333,"+971 55 148 1546",,,"",""
"66857017f6b936040c2b05dd","1-10","TENCYS","tencys.com","http://www.tencys.com","http://www.linkedin.com/company/tencys",2024,,0.0,0.2,11.0,,,,"54151","7375"
"667e2a5e85a5d8075662286d","11-50","Multipolitan","multipolitan.com","http://www.multipolitan.com","http://www.linkedin.com/company/multipolitan",2024,,0.0,0.3846153846153846,,"+65 8211 2428",,,"54151","8742"
"667ce9da86ef3803f5657b78","51-200","Saadiyat Beach Club","saadiyatbeachclub.ae","http://www.saadiyatbeachclub.ae","http://www.linkedin.com/company/saadiyatbeachclub",2011,,0.0,0.02857142857142857,0.7142857142857143,"+971 2 656 3500",,,"71394","7011"
"667955c19be3b906849eac86","11-50","ESTIDAMA UAE","estidama.ai","http://www.estidama.ai","http://www.linkedin.com/company/estidama-uae",,,0.0,0.1428571428571428,7.0,,,,"",""
"666ff0f2082d2806867a2f3f","1-10","The Chiller Guys Hub","thechillerguyshub.com","http://www.thechillerguyshub.com","http://www.linkedin.com/company/the-chiller-guys",2020,,0.0,,,,,,"33341","8734"
"666a5abf3de80403a1f944c4","1-10","Olena Properties","olenarealestate.ae","http://www.olenarealestate.ae","http://www.linkedin.com/company/olena-properties",,,0.0,0.0,10.0,,,,"53121","6531"
"6669ccdd5bc72306ae391eae","1-10","Noble Chemical Materials LLC","noblecm.com","http://www.noblecm.com","http://www.linkedin.com/company/noble-chemical-materials-llc-2",2004,,0.0,-0.07692307692307693,0.3333333333333333,"+971 4 258 1087",,,"32521","2899"
"6666d2fe6ba80b03a052d5bc","11-50","AGAPI","agapi.ae","http://www.agapi.ae","http://www.linkedin.com/company/agapi-information-technology",,,0.0,0.5555555555555556,2.111111111111111,,,,"54151","7375"
"6649ce1f7a781704a7dcf8a8","11-50","Findr DXB ( Dream Jobs HR Consultant LLC)","findr.ae","http://www.findr.ae","http://www.linkedin.com/company/findr-dxb",2024,,0.0,0.2857142857142857,3.5,"+971 4 299 5524",,,"54161","7361"
"6638702bf9ff0d057afdc140","1-10","Flatgigs","flatgigs.com","http://www.flatgigs.com","http://www.linkedin.com/company/flatgigs",2023,,0.0,2.0,0.5,,,,"54161","7361"
"66361258425c690001a3ef62","1-10","jobr.pro","jobr.pro","http://www.jobr.pro","http://www.linkedin.com/company/jobr-pro",,,0.0,0.0,0.2222222222222222,,,,"56131","7375"
"66321cd73f2e0d0007a2446d","1-10","The Open World - Residencies & Citizenships","the-open-world.com","http://www.the-open-world.com","http://www.linkedin.com/company/the-open-world-immigration-service-agency",2015,,0.0,0.2,1.0,,,,"54161","8742"
"662a181b6d370201c76111fe","1-10","hyre","hyre-talent.com","http://www.hyre-talent.com","http://www.linkedin.com/company/hyre-talent",2023,,0.0,0.0,0.0,,,,"54161","7361"
"6629701d5c0aac01c75f48dc","1-10","Virtucruit","virtucruit.com","http://www.virtucruit.com","http://www.linkedin.com/company/virtucruit",2024,,0.0,0.5,2.0,"+971 52 448 2959",,,"56131","7361"
"6620f8c078699101c70ce489","1-10","DevOpsHunt","devopshunt.com","http://www.devopshunt.com","http://www.linkedin.com/company/devopshunt",,,0.0,0.0,,,,,"54161","7375"
"6620c6ca7c87670424f274cc","1-10","Law Middle East","law-middleeast.com","http://www.law-middleeast.com","http://www.linkedin.com/company/law-middle-east",,,0.0,-1.0,0.0,,,,"519","7389"
"6620ac76f5580c00074e0a0c","1-10","byteSpark.ai","bytespark.ai","http://www.bytespark.ai","http://www.linkedin.com/company/bytespark-ai",2023,,0.0,0.3333333333333333,1.0,,,,"54161","7375"
"6620a0e6c2bbaf0007ab178a","11-50","im24x7 Delta Solutions FZCO","im24x7.com","http://www.im24x7.com","http://www.linkedin.com/company/im24x7-delta-solutions",,,0.0,0.5,2.0,"+91 96259 78645",,,"54151","7375"
"661f4245ddc82a000875ea4f","1-10","Royal CFO","royalcfo.com","http://www.royalcfo.com","http://www.linkedin.com/company/royalcfo",2023,,0.0,1.0,3.0,"+971 50 259 2311",,,"54161","8742"
"66139bd34cb38800072d4082","1-10","Nebarex","nebarex.com","http://www.nebarex.com","http://www.linkedin.com/company/nebarex",,,0.0,0.0,0.0,,,,"",""
"66117028b151c901c73842a1","11-50","Main Realty - Developer","mainrealty.com","http://www.mainrealty.com","http://www.linkedin.com/company/mainrealty",2003,,0.0,0.2941176470588235,2.666666666666667,"+1 954-447-2988",,,"53111","6531"
"660e52cafb510a00065fe2c8","1-10","Hope Global","hopeglob.com","http://www.hopeglob.com","http://www.linkedin.com/company/hopeglob",2017,,0.0,0.0,0.0,,,,"61131","8222"
"6601109a7f89ba01c68f4cbf","1-10","Wiselearn","wiselearn.ae","http://www.wiselearn.ae","http://www.linkedin.com/company/wiselearnuae",2023,,0.0,0.1111111111111111,4.0,"+971 50 997 9379",,,"61131","8299"
"6600640e9ea0b10007323096","1-10","iSail Marine","isail-marine.com","http://www.isail-marine.com","http://www.linkedin.com/company/isailmarine",2023,,0.0,0.1818181818181818,1.6,"+91 11444 63823",,,"56131","7389"
"65fbef893354e5030040b3d3","51-200","Zenith Group","zenithdeveloper.com","http://www.zenithdeveloper.com","http://www.linkedin.com/company/zenith.group",2006,,0.0,-0.1204819277108434,0.1060606060606061,"+971 4 368 8588",,,"53111","1531"
"65fba958180f21030053a207","11-50","Nippon Express EMEA","nipponexpressemea.com","http://www.nipponexpressemea.com","http://www.linkedin.com/company/nippon-express-emea-com",,,0.0,0.6666666666666666,4.0,"+1 847-460-7050",,,"49311","4731"
"65f051ea32a31600076957ef","51-200","QCP","qcpgroup.com","http://www.qcpgroup.com","http://www.linkedin.com/company/qcp-group",2017,,0.0,0.3,0.8571428571428571,,,,"52315","6211"
"65f0358990fd830300510b15","1-10","ITHR Technologies Consulting LLC","ithr360.com","http://www.ithr360.com","http://www.linkedin.com/company/ithr-360-consulting",2024,,0.0,0.375,1.2,"+971 52 586 9331",,,"54151","7375"
"65ef26e39c824a0006c8979a","201-1000","Fundamental Hospitality","fundamentalhospitality.com","http://www.fundamentalhospitality.com","http://www.linkedin.com/company/fundamentalhospitality",2013,,0.0,0.004651162790697674,0.4210526315789473,"+971 4 565 0303",,,"72251","5812"
"65e746bea4828301c6dc11e4","1-10","Trifecta Advisory Group Limited","trifectaadvisory.com","http://www.trifectaadvisory.com","http://www.linkedin.com/company/trifecta-advisory-group-limited",,,0.0,1.5,4.0,,,,"54161","8741"
"65e57780e3a109030020bccb","1-10","Cipher7 Business Consulting & Digital Solutions","cipher7.com","http://www.cipher7.com","http://www.linkedin.com/company/cipher7",2014,,0.0,0.0,6.0,,,,"54151","7371"
"65e39a0d2e73e0000674fb07","1-10","PRIME PALACES REAL ESTATE LLC","primepalaces.com","http://www.primepalaces.com","http://www.linkedin.com/company/primepalacescom",1989,,0.0,0.0,0.75,"+971 54 443 7755",,,"53121","6531"
"65dd8f2e316fdc01c6f6ba8f","1-10","HR - A I Capital Real Estate","aicapital.ae","http://www.aicapital.ae","http://www.linkedin.com/company/aicapitalae",,,0.0,-0.4285714285714285,-0.5,"+971 4 572 8503",,,"53121","6799"
"65dc382d92cfde043bcf791b","51-200","Magnet","b-magnet.com","http://www.b-magnet.com","http://www.linkedin.com/company/magnetempoweringorganizations",,,0.0,0.09523809523809523,0.15,,,,"54161","8742"
"65d6f169eb536e0439655c80","11-50","Cheezee Global","cheezeebit.com","http://www.cheezeebit.com","http://www.linkedin.com/company/cheezee-global",,,0.0,0.5217391304347826,1.692307692307692,,,,"52232","6211"
"65d28b9939aeb6031a74222f","1-10","Tradermath","tradermath.org","http://www.tradermath.org","http://www.linkedin.com/company/tradermath",2022,,0.0,,,,,,"54151","7375"
"65d0a7254128290001ffa7a8","1-10","Enterleap Consulting","enterleap.com","http://www.enterleap.com","http://www.linkedin.com/company/enterleap-consulting",,,0.0,0.0,1.0,,,,"54151","7375"
"65c8924c8dd70d0001bf748d","1-10","AMroute LLC","amroute.net","http://www.amroute.net","http://www.linkedin.com/company/amroute",2023,,0.0,0.8333333333333334,2.666666666666667,"+1 801-420-3496",,,"54151","7371"
"65c85402abeeb10001c9959f","1-10","highr","highr.info","http://www.highr.info","http://www.linkedin.com/company/highr-int",2021,,0.0,0.0,,,,,"51321","7375"
"65b73a993bbf420579c440c8","11-50","Anzaa Consultants","anzaaconsultants.com","http://www.anzaaconsultants.com","http://www.linkedin.com/company/anzaa-consultants-llp",2023,,0.0,0.1666666666666667,1.333333333333333,,,,"54161","8742"
"65b56da0b1da910001f60248","1-10","C B A Real Estate","cbaestate.com","http://www.cbaestate.com","http://www.linkedin.com/company/cbarealestate",2021,,0.0,0.125,0.5,"+971 4 572 5273",,,"53121","6531"
"65af6ebda1545100012f6cf4","11-50","House of Aida Interior Design & Supply","houseofaida.com","http://www.houseofaida.com","http://www.linkedin.com/company/house-of-aida-interior-design-supply",2016,,0.0,0.4666666666666667,0.8333333333333334,"+971 52 174 9330",,,"54131","7389"
"65ad471df69291000144f0d9","1-10","Kazamer Tax Consultant","kazamer.com","http://www.kazamer.com","http://www.linkedin.com/company/kazamer-tax-consultant",,,0.0,,,"+971 569593",,,"54121","8721"
"65acd548a074c5000112c6cc","1-10","SBH Consultancy UAE","sbhconsultancy.com","http://www.sbhconsultancy.com","http://www.linkedin.com/company/sbh-consultancy-uae",,,0.0,-0.3333333333333333,0.0,"+971 55 770 7680",,,"56131","7361"
"65acbb439f785c000132bc67","1-10","Maison Ellyse","maisonellyse.com","http://www.maisonellyse.com","http://www.linkedin.com/company/maisonellyse",,,0.0,0.3333333333333333,3.0,"+971 56 653 1459",,,"54182","7389"
"659fe6f8a1e3050300e6df29","11-50","Shaerp Next","shaerpnext.com","http://www.shaerpnext.com","http://www.linkedin.com/company/shaerpnext",2024,,0.0,0.4,3.666666666666667,"+971 50 229 2167",,,"56131","7361"
"65826cbc644dff0001cc386a","11-50","Ahmadyar Developments","ahmadyardevelopments.com","http://www.ahmadyardevelopments.com","http://www.linkedin.com/company/ahmadyar-developments",2023,,0.0,0.4,1.625,"+971 4 297 1500",,,"53111","6531"
"658003db553f7001c64b453d","11-50","Cygnify","cygnify.io","http://www.cygnify.io","http://www.linkedin.com/company/cygnify",2024,,0.0,4.666666666666667,,,,,"56131","7361"
"657ac47ea1d93e03f1b7edaa","1-10","XSELL Real Estate","xsellrealestate.ae","http://www.xsellrealestate.ae","http://www.linkedin.com/company/xsell-real-estate",,,0.0,0.1111111111111111,1.5,,,,"",""
"656f2762a4c24e008b713faa","51-200","Bloom Holding","bloomholding.com","http://www.bloomholding.com","http://www.linkedin.com/company/bloom-properties",2007,,0.0,0.1347826086956522,0.4262295081967213,"+971 2 696 9500",,,"53121","6531"
"656a4c9db8c24100a3d4c27d","11-50","ALTÉRRA","alterra.ae","http://www.alterra.ae","http://www.linkedin.com/company/alterra-fund",,,0.0,0.1764705882352941,5.666666666666667,,,,"52315","6798"
"6569af9e8ca8700001df2c9f","1-10","Montgo Health Systems","montgohealth.com","http://www.montgohealth.com","http://www.linkedin.com/company/montgo-health",2019,,0.0,-1.0,-1.0,"+971 4 548 4647",,,"54161","8711"
"65662d6b4ec69600bcf86826","51-200","ai71","ai71.ai","http://www.ai71.ai","http://www.linkedin.com/company/ai71official",2023,,0.0,0.61,6.0,,,,"54151","7375"
"6563c48dc1a4c000a3591388","1-10","Marlan Space","marlan.space","http://www.marlan.space","http://www.linkedin.com/company/marlanad",,,0.0,0.0,1.0,,,,"33641","3769"
"656056c95a4769000131ddff","51-200","beOnd","flybeond.com","http://www.flybeond.com","http://www.linkedin.com/company/flybeond",2021,,0.0,0.04166666666666666,0.25,,,,"48111","4512"
"655c669e0e7b0500a3009ebb","51-200","CNTXT AI","cntxt.tech","http://www.cntxt.tech","http://www.linkedin.com/company/cntxtai",2022,,0.0,0.3142857142857143,1.936170212765957,,,,"54151","7375"
"6559b3632fa4f200010fe14d","1-10","LeadingEdge HR Solutions","leadingedgeme.ae","http://www.leadingedgeme.ae","http://www.linkedin.com/company/leadingedgeplus",2024,,0.0,0.0,0.75,"+971 4 321 7947",,,"54161","7361"
"65596e9b2fa4f200010f4acd","1-10","Value Creation","valuecreationuae.com","http://www.valuecreationuae.com","http://www.linkedin.com/company/value-creation-trading",2023,,0.0,0.0,0.3333333333333333,"+971 50 138 2084",,,"","5099"
"6541c177339c58000120c58a","11-50","African Queen Marketing Management","aqmm-agency.com","http://www.aqmm-agency.com","http://www.linkedin.com/company/african-queen-marketing-management",,,0.0,-0.1,0.2857142857142857,"+971 4 824 8071",,,"54161","7311"
"6538f329cfae880001702fcf","11-50","Dexiconn","dexiconn.com","http://www.dexiconn.com","http://www.linkedin.com/company/dexiconn-global",,,0.0,-0.2222222222222222,-0.06666666666666667,"+971 4 824 9412",,,"42369","5099"
"6538cf43ccdb4200badc405b","1-10","adcopia","theadcopia.com","http://www.theadcopia.com","http://www.linkedin.com/company/adcopia",2023,,0.0,0.0,-1.0,"07544 345 191",,,"56131","7361"
"6537a3787724c300bad6f430","1-10","Noorka Logistics","noorka.com","http://www.noorka.com","http://www.linkedin.com/company/noorka-logistics",,,0.0,0.0,,,,,"49311","4731"
"6536443c1ec4f300a37c9360","1-10","Platoon Consulting","platoonconsulting.com","http://www.platoonconsulting.com","http://www.linkedin.com/company/platoon-consulting-com",,,0.0,0.0,0.0,,,,"54151","7375"
"65159a23e36d87008bf651ec","11-50","Stryde","gostryde.com","http://www.gostryde.com","http://www.linkedin.com/company/gostryde",2023,,0.0,-0.05,0.5833333333333334,,,,"",""
"650ac7d43313a20001a74cc4","51-200","Discovery Dunes Golf Club","discoverydunes.com","http://www.discoverydunes.com","http://www.linkedin.com/company/discovery-dunes-golf-club-discovery-land-co",,,0.0,0.4411764705882353,1.722222222222222,,,,"53111","6552"
"65063418ee54ef0001b51d94","1-10","Kintlogix LLC","kintlogix.com","http://www.kintlogix.com","http://www.linkedin.com/company/kintlogix-llc",2015,,0.0,,,,,,"",""
"6504bba54003a700baffad06","1-10","SIGMAEARTH","sigmaearth.com","http://www.sigmaearth.com","http://www.linkedin.com/company/sigmaearth",2020,,0.0,-0.2,-0.2,"+91 98088 88102",,,"61142","8999"
"64fcd7dcb61d9e0001aa3969","1-10","Zen Medical Clinic","zendxb.com","http://www.zendxb.com","http://www.linkedin.com/company/zen-medical-clinic",2022,,0.0,0.0,0.6,"+971 52 495 2177",,,"62139","8011"
"64fbfaf7fc3af60001628bb6","1-10","THE HOUR DRESS (MENA)","thehourdress.com","http://www.thehourdress.com","http://www.linkedin.com/company/the-hour-dress-leb-and-ae",2016,,0.0,0.0,0.6666666666666666,,,,"","5999"
"64f863140d7d3900a3d3e436","11-50","Müller's Solutions","mullerssolutions.com","http://www.mullerssolutions.com","http://www.linkedin.com/company/muller-s-solutions",,,0.0,0.25,2.0,,,,"",""
"64f410db26b73a0001485ef0","11-50","Ocley Group","ocley.com","http://www.ocley.com","http://www.linkedin.com/company/ocley-group",2021,,0.0,0.1428571428571428,1.0,"+971 4 585 6011",,,"",""
"64f3db15afbe40000128a208","11-50","Major Developments","majordevelopments.ae","http://www.majordevelopments.ae","http://www.linkedin.com/company/major-developments-uae",2022,,0.0,0.1470588235294118,1.166666666666667,"+971 4 572 6850",,,"53111","6531"
"64ef06f6ee867100baddc786","11-50","VentureOne","ventureone.ae","http://www.ventureone.ae","http://www.linkedin.com/company/ventureoneuae",,,0.0,0.7727272727272727,2.545454545454545,"+1 800-927-6255",,,"54171","8731"
"64e31b4afb273800bac7bf61","1-10","Sataya","sataya.co","http://www.sataya.co","http://www.linkedin.com/company/sataya-recruitment",2023,,0.0,0.0,,,,,"53112","8742"
"64db151b815caa00a271b05e","11-50","BYD UAE","byduae.ae","http://www.byduae.ae","http://www.linkedin.com/company/byd-uae",2023,,0.0,0.7777777777777778,15.0,"+971 800 23293",,,"33611","3711"
"64d2a9182225a7008b5bdf88","51-200","IIQAFGROUP","iiqaf.com","http://www.iiqaf.com","http://www.linkedin.com/company/iiqafgroup",1986,,0.0,,,"+971 4 396 7022",,,"54161","8742"
"64cb624278ceba011d52eaf1","11-50","RAYNE","wearerayne.com","http://www.wearerayne.com","http://www.linkedin.com/company/wearerayne",2023,,0.0,1.333333333333333,3.666666666666667,,,,"54111","7389"
"64c4d7f7588955000196a8c2","11-50","Institute for Healthier Living Abu Dhabi","ihlad.ae","http://www.ihlad.ae","http://www.linkedin.com/company/ihlabudhabi",,,0.0,0.6571428571428571,2.052631578947369,,,,"62139","8011"
"64c34f324fae1b000117c991","51-200","Cushman & Wakefield | Core","cushwake.ae","http://www.cushwake.ae","http://www.linkedin.com/company/cushwakecore",2008,,0.0,0.1808510638297872,0.6818181818181818,"+971 4 245 2100",,,"53121","6799"
"64c281dfe2b82200a3a9b248","11-50","SmartStay","smartstay.me","http://www.smartstay.me","http://www.linkedin.com/company/smartstay-me",,,0.0,1.571428571428571,8.0,,,,"",""
"64c0cfa24e96fa00a492e5db","11-50","Asyan Properties","asyanproperties.ae","http://www.asyanproperties.ae","http://www.linkedin.com/company/asyan-properties",,,0.0,0.02631578947368421,0.56,"+971 4 871 5600",,,"53121","6531"
"64bfe199ffa8a300a3ce6dd3","1-10","Offset8 Capital","offset8capital.com","http://www.offset8capital.com","http://www.linkedin.com/company/offset8-capital",2022,,0.0,0.25,0.4285714285714285,"+971 2 812 4183",,,"52315","6799"
"64b420b2ee1378008be265f5","51-200","SUMWON STUDIOS","sumwonstudios.com","http://www.sumwonstudios.com","http://www.linkedin.com/company/sumwon-studios",2023,,0.0,0.7560975609756098,3.235294117647059,"+971 52 408 7764",,,"31599","2299"
